#  This is a file for the AB reference system.
#  
#  
#  The columns are: wavelengths, flux reference.
#  With the following units:
#      Angstroms        ,   ergs/s/cm^2/Angstrom
1.586800000000000000e+04 , 4.323172534474132017e-10
1.586900000000000000e+04 , 4.322627694053175737e-10
1.587000000000000000e+04 , 4.322082956623383580e-10
1.587100000000000000e+04 , 4.321538322158797584e-10
1.587200000000000000e+04 , 4.320993790633472195e-10
1.587300000000000000e+04 , 4.320449362021464962e-10
1.587400000000000000e+04 , 4.319905036296845839e-10
1.587500000000000000e+04 , 4.319360813433690469e-10
1.587600000000000000e+04 , 4.318816693406083285e-10
1.587700000000000000e+04 , 4.318272676188118023e-10
1.587800000000000000e+04 , 4.317728761753894624e-10
1.587900000000000000e+04 , 4.317184950077522852e-10
1.588000000000000000e+04 , 4.316641241133119708e-10
1.588100000000000000e+04 , 4.316097634894810467e-10
1.588200000000000000e+04 , 4.315554131336728673e-10
1.588300000000000000e+04 , 4.315010730433016143e-10
1.588400000000000000e+04 , 4.314467432157822450e-10
1.588500000000000000e+04 , 4.313924236485305437e-10
1.588600000000000000e+04 , 4.313381143389631736e-10
1.588700000000000000e+04 , 4.312838152844975218e-10
1.588800000000000000e+04 , 4.312295264825517508e-10
1.588900000000000000e+04 , 4.311752479305450571e-10
1.589000000000000000e+04 , 4.311209796258971024e-10
1.589100000000000000e+04 , 4.310667215660287893e-10
1.589200000000000000e+04 , 4.310124737483613823e-10
1.589300000000000000e+04 , 4.309582361703173348e-10
1.589400000000000000e+04 , 4.309040088293196691e-10
1.589500000000000000e+04 , 4.308497917227922345e-10
1.589600000000000000e+04 , 4.307955848481599144e-10
1.589700000000000000e+04 , 4.307413882028481609e-10
1.589800000000000000e+04 , 4.306872017842833048e-10
1.589900000000000000e+04 , 4.306330255898924526e-10
1.590000000000000000e+04 , 4.305788596171036929e-10
1.590100000000000000e+04 , 4.305247038633456831e-10
1.590200000000000000e+04 , 4.304705583260480629e-10
1.590300000000000000e+04 , 4.304164230026411957e-10
1.590400000000000000e+04 , 4.303622978905563237e-10
1.590500000000000000e+04 , 4.303081829872253614e-10
1.590600000000000000e+04 , 4.302540782900811538e-10
1.590700000000000000e+04 , 4.301999837965573730e-10
1.590800000000000000e+04 , 4.301458995040883632e-10
1.590900000000000000e+04 , 4.300918254101093475e-10
1.591000000000000000e+04 , 4.300377615120564797e-10
1.591100000000000000e+04 , 4.299837078073664820e-10
1.591200000000000000e+04 , 4.299296642934770593e-10
1.591300000000000000e+04 , 4.298756309678265881e-10
1.591400000000000000e+04 , 4.298216078278544793e-10
1.591500000000000000e+04 , 4.297675948710006088e-10
1.591600000000000000e+04 , 4.297135920947059900e-10
1.591700000000000000e+04 , 4.296595994964121533e-10
1.591800000000000000e+04 , 4.296056170735617663e-10
1.591900000000000000e+04 , 4.295516448235979106e-10
1.592000000000000000e+04 , 4.294976827439647012e-10
1.592100000000000000e+04 , 4.294437308321071325e-10
1.592200000000000000e+04 , 4.293897890854707673e-10
1.592300000000000000e+04 , 4.293358575015022024e-10
1.592400000000000000e+04 , 4.292819360776486034e-10
1.592500000000000000e+04 , 4.292280248113581180e-10
1.592600000000000000e+04 , 4.291741237000796180e-10
1.592700000000000000e+04 , 4.291202327412628537e-10
1.592800000000000000e+04 , 4.290663519323582477e-10
1.592900000000000000e+04 , 4.290124812708171532e-10
1.593000000000000000e+04 , 4.289586207540915953e-10
1.593100000000000000e+04 , 4.289047703796345299e-10
1.593200000000000000e+04 , 4.288509301448995848e-10
1.593300000000000000e+04 , 4.287971000473412668e-10
1.593400000000000000e+04 , 4.287432800844149099e-10
1.593500000000000000e+04 , 4.286894702535765718e-10
1.593600000000000000e+04 , 4.286356705522830856e-10
1.593700000000000000e+04 , 4.285818809779922669e-10
1.593800000000000000e+04 , 4.285281015281624481e-10
1.593900000000000000e+04 , 4.284743322002529440e-10
1.594000000000000000e+04 , 4.284205729917239482e-10
1.594100000000000000e+04 , 4.283668239000361713e-10
1.594200000000000000e+04 , 4.283130849226513580e-10
1.594300000000000000e+04 , 4.282593560570319765e-10
1.594400000000000000e+04 , 4.282056373006412708e-10
1.594500000000000000e+04 , 4.281519286509432602e-10
1.594600000000000000e+04 , 4.280982301054028946e-10
1.594700000000000000e+04 , 4.280445416614856925e-10
1.594800000000000000e+04 , 4.279908633166581550e-10
1.594900000000000000e+04 , 4.279371950683875583e-10
1.595000000000000000e+04 , 4.278835369141418509e-10
1.595100000000000000e+04 , 4.278298888513899636e-10
1.595200000000000000e+04 , 4.277762508776013956e-10
1.595300000000000000e+04 , 4.277226229902465771e-10
1.595400000000000000e+04 , 4.276690051867967651e-10
1.595500000000000000e+04 , 4.276153974647239407e-10
1.595600000000000000e+04 , 4.275617998215007569e-10
1.595700000000000000e+04 , 4.275082122546010040e-10
1.595800000000000000e+04 , 4.274546347614988862e-10
1.595900000000000000e+04 , 4.274010673396696412e-10
1.596000000000000000e+04 , 4.273475099865891793e-10
1.596100000000000000e+04 , 4.272939626997342894e-10
1.596200000000000000e+04 , 4.272404254765824841e-10
1.596300000000000000e+04 , 4.271868983146121034e-10
1.596400000000000000e+04 , 4.271333812113021592e-10
1.596500000000000000e+04 , 4.270798741641326976e-10
1.596600000000000000e+04 , 4.270263771705842815e-10
1.596700000000000000e+04 , 4.269728902281384561e-10
1.596800000000000000e+04 , 4.269194133342774904e-10
1.596900000000000000e+04 , 4.268659464864844289e-10
1.597000000000000000e+04 , 4.268124896822430399e-10
1.597100000000000000e+04 , 4.267590429190381256e-10
1.597200000000000000e+04 , 4.267056061943549536e-10
1.597300000000000000e+04 , 4.266521795056797737e-10
1.597400000000000000e+04 , 4.265987628504996628e-10
1.597500000000000000e+04 , 4.265453562263022668e-10
1.597600000000000000e+04 , 4.264919596305762652e-10
1.597700000000000000e+04 , 4.264385730608109064e-10
1.597800000000000000e+04 , 4.263851965144963692e-10
1.597900000000000000e+04 , 4.263318299891236082e-10
1.598000000000000000e+04 , 4.262784734821843532e-10
1.598100000000000000e+04 , 4.262251269911709545e-10
1.598200000000000000e+04 , 4.261717905135768480e-10
1.598300000000000000e+04 , 4.261184640468960384e-10
1.598400000000000000e+04 , 4.260651475886233574e-10
1.598500000000000000e+04 , 4.260118411362543608e-10
1.598600000000000000e+04 , 4.259585446872856896e-10
1.598700000000000000e+04 , 4.259052582392142438e-10
1.598800000000000000e+04 , 4.258519817895382156e-10
1.598900000000000000e+04 , 4.257987153357562624e-10
1.599000000000000000e+04 , 4.257454588753680241e-10
1.599100000000000000e+04 , 4.256922124058737092e-10
1.599200000000000000e+04 , 4.256389759247744567e-10
1.599300000000000000e+04 , 4.255857494295721813e-10
1.599400000000000000e+04 , 4.255325329177695728e-10
1.599500000000000000e+04 , 4.254793263868700452e-10
1.599600000000000000e+04 , 4.254261298343777361e-10
1.599700000000000000e+04 , 4.253729432577977652e-10
1.599800000000000000e+04 , 4.253197666546359763e-10
1.599900000000000000e+04 , 4.252666000223988335e-10
1.600000000000000000e+04 , 4.252134433585936795e-10
1.600100000000000000e+04 , 4.251602966607286847e-10
1.600200000000000000e+04 , 4.251071599263127427e-10
1.600300000000000000e+04 , 4.250540331528555231e-10
1.600400000000000000e+04 , 4.250009163378675222e-10
1.600500000000000000e+04 , 4.249478094788599089e-10
1.600600000000000000e+04 , 4.248947125733447306e-10
1.600700000000000000e+04 , 4.248416256188348102e-10
1.600800000000000000e+04 , 4.247885486128436946e-10
1.600900000000000000e+04 , 4.247354815528857061e-10
1.601000000000000000e+04 , 4.246824244364760456e-10
1.601100000000000000e+04 , 4.246293772611304832e-10
1.601200000000000000e+04 , 4.245763400243658743e-10
1.601300000000000000e+04 , 4.245233127236994879e-10
1.601400000000000000e+04 , 4.244702953566496272e-10
1.601500000000000000e+04 , 4.244172879207353707e-10
1.601600000000000000e+04 , 4.243642904134763139e-10
1.601700000000000000e+04 , 4.243113028323931380e-10
1.601800000000000000e+04 , 4.242583251750070930e-10
1.601900000000000000e+04 , 4.242053574388403593e-10
1.602000000000000000e+04 , 4.241523996214157894e-10
1.602100000000000000e+04 , 4.240994517202568564e-10
1.602200000000000000e+04 , 4.240465137328882222e-10
1.602300000000000000e+04 , 4.239935856568349107e-10
1.602400000000000000e+04 , 4.239406674896229799e-10
1.602500000000000000e+04 , 4.238877592287790562e-10
1.602600000000000000e+04 , 4.238348608718307486e-10
1.602700000000000000e+04 , 4.237819724163062862e-10
1.602800000000000000e+04 , 4.237290938597346739e-10
1.602900000000000000e+04 , 4.236762251996457951e-10
1.603000000000000000e+04 , 4.236233664335702056e-10
1.603100000000000000e+04 , 4.235705175590391848e-10
1.603200000000000000e+04 , 4.235176785735850462e-10
1.603300000000000000e+04 , 4.234648494747405168e-10
1.603400000000000000e+04 , 4.234120302600394092e-10
1.603500000000000000e+04 , 4.233592209270160016e-10
1.603600000000000000e+04 , 4.233064214732055541e-10
1.603700000000000000e+04 , 4.232536318961440508e-10
1.603800000000000000e+04 , 4.232008521933682512e-10
1.603900000000000000e+04 , 4.231480823624156904e-10
1.604000000000000000e+04 , 4.230953224008245238e-10
1.604100000000000000e+04 , 4.230425723061339406e-10
1.604200000000000000e+04 , 4.229898320758836474e-10
1.604300000000000000e+04 , 4.229371017076142293e-10
1.604400000000000000e+04 , 4.228843811988671505e-10
1.604500000000000000e+04 , 4.228316705471842886e-10
1.604600000000000000e+04 , 4.227789697501087105e-10
1.604700000000000000e+04 , 4.227262788051840000e-10
1.604800000000000000e+04 , 4.226735977099545679e-10
1.604900000000000000e+04 , 4.226209264619656008e-10
1.605000000000000000e+04 , 4.225682650587629571e-10
1.605100000000000000e+04 , 4.225156134978933742e-10
1.605200000000000000e+04 , 4.224629717769043651e-10
1.605300000000000000e+04 , 4.224103398933442180e-10
1.605400000000000000e+04 , 4.223577178447616867e-10
1.605500000000000000e+04 , 4.223051056287068172e-10
1.605600000000000000e+04 , 4.222525032427298626e-10
1.605700000000000000e+04 , 4.221999106843822647e-10
1.605800000000000000e+04 , 4.221473279512160342e-10
1.605900000000000000e+04 , 4.220947550407839057e-10
1.606000000000000000e+04 , 4.220421919506395441e-10
1.606100000000000000e+04 , 4.219896386783373382e-10
1.606200000000000000e+04 , 4.219370952214321422e-10
1.606300000000000000e+04 , 4.218845615774799993e-10
1.606400000000000000e+04 , 4.218320377440374696e-10
1.606500000000000000e+04 , 4.217795237186619404e-10
1.606600000000000000e+04 , 4.217270194989114713e-10
1.606700000000000000e+04 , 4.216745250823451039e-10
1.606800000000000000e+04 , 4.216220404665222935e-10
1.606900000000000000e+04 , 4.215695656490036328e-10
1.607000000000000000e+04 , 4.215171006273501797e-10
1.607100000000000000e+04 , 4.214646453991239229e-10
1.607200000000000000e+04 , 4.214121999618874711e-10
1.607300000000000000e+04 , 4.213597643132043640e-10
1.607400000000000000e+04 , 4.213073384506387615e-10
1.607500000000000000e+04 , 4.212549223717555988e-10
1.607600000000000000e+04 , 4.212025160741206385e-10
1.607700000000000000e+04 , 4.211501195553003154e-10
1.607800000000000000e+04 , 4.210977328128618912e-10
1.607900000000000000e+04 , 4.210453558443734031e-10
1.608000000000000000e+04 , 4.209929886474034573e-10
1.608100000000000000e+04 , 4.209406312195216936e-10
1.608200000000000000e+04 , 4.208882835582982690e-10
1.608300000000000000e+04 , 4.208359456613042711e-10
1.608400000000000000e+04 , 4.207836175261114594e-10
1.608500000000000000e+04 , 4.207312991502923173e-10
1.608600000000000000e+04 , 4.206789905314201038e-10
1.608700000000000000e+04 , 4.206266916670689049e-10
1.608800000000000000e+04 , 4.205744025548134269e-10
1.608900000000000000e+04 , 4.205221231922293588e-10
1.609000000000000000e+04 , 4.204698535768928543e-10
1.609100000000000000e+04 , 4.204175937063809466e-10
1.609200000000000000e+04 , 4.203653435782714955e-10
1.609300000000000000e+04 , 4.203131031901430850e-10
1.609400000000000000e+04 , 4.202608725395749193e-10
1.609500000000000000e+04 , 4.202086516241471333e-10
1.609600000000000000e+04 , 4.201564404414404820e-10
1.609700000000000000e+04 , 4.201042389890365997e-10
1.609800000000000000e+04 , 4.200520472645176890e-10
1.609900000000000000e+04 , 4.199998652654668317e-10
1.610000000000000000e+04 , 4.199476929894678848e-10
1.610100000000000000e+04 , 4.198955304341054293e-10
1.610200000000000000e+04 , 4.198433775969647182e-10
1.610300000000000000e+04 , 4.197912344756318833e-10
1.610400000000000000e+04 , 4.197391010676935217e-10
1.610500000000000000e+04 , 4.196869773707374716e-10
1.610600000000000000e+04 , 4.196348633823518809e-10
1.610700000000000000e+04 , 4.195827591001258801e-10
1.610800000000000000e+04 , 4.195306645216491682e-10
1.610900000000000000e+04 , 4.194785796445123233e-10
1.611000000000000000e+04 , 4.194265044663067505e-10
1.611100000000000000e+04 , 4.193744389846245270e-10
1.611200000000000000e+04 , 4.193223831970581953e-10
1.611300000000000000e+04 , 4.192703371012015388e-10
1.611400000000000000e+04 , 4.192183006946487544e-10
1.611500000000000000e+04 , 4.191662739749948144e-10
1.611600000000000000e+04 , 4.191142569398356217e-10
1.611700000000000000e+04 , 4.190622495867676997e-10
1.611800000000000000e+04 , 4.190102519133882438e-10
1.611900000000000000e+04 , 4.189582639172952766e-10
1.612000000000000000e+04 , 4.189062855960875445e-10
1.612100000000000000e+04 , 4.188543169473646727e-10
1.612200000000000000e+04 , 4.188023579687268552e-10
1.612300000000000000e+04 , 4.187504086577749581e-10
1.612400000000000000e+04 , 4.186984690121109330e-10
1.612500000000000000e+04 , 4.186465390293370934e-10
1.612600000000000000e+04 , 4.185946187070567871e-10
1.612700000000000000e+04 , 4.185427080428738786e-10
1.612800000000000000e+04 , 4.184908070343932146e-10
1.612900000000000000e+04 , 4.184389156792200557e-10
1.613000000000000000e+04 , 4.183870339749608513e-10
1.613100000000000000e+04 , 4.183351619192223094e-10
1.613200000000000000e+04 , 4.182832995096122236e-10
1.613300000000000000e+04 , 4.182314467437389565e-10
1.613400000000000000e+04 , 4.181796036192118007e-10
1.613500000000000000e+04 , 4.181277701336405147e-10
1.613600000000000000e+04 , 4.180759462846358389e-10
1.613700000000000000e+04 , 4.180241320698090825e-10
1.613800000000000000e+04 , 4.179723274867724335e-10
1.613900000000000000e+04 , 4.179205325331387004e-10
1.614000000000000000e+04 , 4.178687472065215705e-10
1.614100000000000000e+04 , 4.178169715045352999e-10
1.614200000000000000e+04 , 4.177652054247950234e-10
1.614300000000000000e+04 , 4.177134489649165480e-10
1.614400000000000000e+04 , 4.176617021225164563e-10
1.614500000000000000e+04 , 4.176099648952120543e-10
1.614600000000000000e+04 , 4.175582372806212688e-10
1.614700000000000000e+04 , 4.175065192763630087e-10
1.614800000000000000e+04 , 4.174548108800567515e-10
1.614900000000000000e+04 , 4.174031120893226470e-10
1.615000000000000000e+04 , 4.173514229017817754e-10
1.615100000000000000e+04 , 4.172997433150558890e-10
1.615200000000000000e+04 , 4.172480733267673606e-10
1.615300000000000000e+04 , 4.171964129345393901e-10
1.615400000000000000e+04 , 4.171447621359960045e-10
1.615500000000000000e+04 , 4.170931209287617480e-10
1.615600000000000000e+04 , 4.170414893104620951e-10
1.615700000000000000e+04 , 4.169898672787231927e-10
1.615800000000000000e+04 , 4.169382548311718078e-10
1.615900000000000000e+04 , 4.168866519654355348e-10
1.616000000000000000e+04 , 4.168350586791428986e-10
1.616100000000000000e+04 , 4.167834749699228375e-10
1.616200000000000000e+04 , 4.167319008354051174e-10
1.616300000000000000e+04 , 4.166803362732203826e-10
1.616400000000000000e+04 , 4.166287812809998464e-10
1.616500000000000000e+04 , 4.165772358563755493e-10
1.616600000000000000e+04 , 4.165256999969801520e-10
1.616700000000000000e+04 , 4.164741737004470907e-10
1.616800000000000000e+04 , 4.164226569644107324e-10
1.616900000000000000e+04 , 4.163711497865058574e-10
1.617000000000000000e+04 , 4.163196521643682802e-10
1.617100000000000000e+04 , 4.162681640956342288e-10
1.617200000000000000e+04 , 4.162166855779408617e-10
1.617300000000000000e+04 , 4.161652166089261130e-10
1.617400000000000000e+04 , 4.161137571862284855e-10
1.617500000000000000e+04 , 4.160623073074873608e-10
1.617600000000000000e+04 , 4.160108669703427408e-10
1.617700000000000000e+04 , 4.159594361724354032e-10
1.617800000000000000e+04 , 4.159080149114068491e-10
1.617900000000000000e+04 , 4.158566031848993554e-10
1.618000000000000000e+04 , 4.158052009905558192e-10
1.618100000000000000e+04 , 4.157538083260199648e-10
1.618200000000000000e+04 , 4.157024251889361886e-10
1.618300000000000000e+04 , 4.156510515769496108e-10
1.618400000000000000e+04 , 4.155996874877062304e-10
1.618500000000000000e+04 , 4.155483329188524603e-10
1.618600000000000000e+04 , 4.154969878680357469e-10
1.618700000000000000e+04 , 4.154456523329041573e-10
1.618800000000000000e+04 , 4.153943263111063790e-10
1.618900000000000000e+04 , 4.153430098002919782e-10
1.619000000000000000e+04 , 4.152917027981111415e-10
1.619100000000000000e+04 , 4.152404053022148830e-10
1.619200000000000000e+04 , 4.151891173102548366e-10
1.619300000000000000e+04 , 4.151378388198835157e-10
1.619400000000000000e+04 , 4.150865698287539503e-10
1.619500000000000000e+04 , 4.150353103345199460e-10
1.619600000000000000e+04 , 4.149840603348361873e-10
1.619700000000000000e+04 , 4.149328198273579273e-10
1.619800000000000000e+04 , 4.148815888097412464e-10
